block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
10,30,33,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.005388436373323202,0.3037634491920471,0.7262271642684937,-0.8935617804527283,-0.004800860770046711,0.3201037347316742,0.7426924705505371,-0.8202223777770996,0.4567197561264038,0.08215314894914627,0.23867198824882507,0.669922947883606,0.27000001072883606,-0.009946896694600582,0.11687387526035309,0.002618341939523816,0.1929912567138672,0.09000000357627869,0.23999999463558197,0.11078441888093948,0.2195601612329483,0.3656153380870819,0.28332725167274475,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.008541710674762726,0.3436717092990875,0.7402980327606201,-0.889411449432373,-0.00627630902454257,0.31113550066947937,0.8148061633110046,-0.8708772659301758,0.47269707918167114,0.09107716381549835,0.30206745862960815,0.7146725058555603,0.4000000059604645,-0.027095694094896317,0.15441347658634186,0.001278504729270935,0.09220688790082932,0.20000000298023224,0.029999999329447746,-0.6132391095161438,0.28245824575424194,0.30539023876190186,0.2640564441680908,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.003998503554612398,0.3538532257080078,0.8527408838272095,-0.9467136859893799,-0.00836507324129343,0.42782825231552124,1.5988192558288574,-1.2732620239257812,0.47453898191452026,0.08997119963169098,0.27780890464782715,0.7305249571800232,0.3799999952316284,-0.004383641295135021,0.2366153597831726,0.005411905702203512,0.16713981330394745,0.23999999463558197,0.12999999523162842,-0.21771177649497986,0.25934523344039917,0.4531274735927582,0.3067303001880646,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.014438196085393429,0.37774670124053955,2.0661935806274414,-1.2860959768295288,0.00018309593724552542,0.3580235540866852,0.9511150121688843,-1.1340017318725586,0.5298059582710266,0.08600661903619766,0.32444676756858826,0.7063400745391846,0.6399999856948853,0.012116341851651669,0.2628222703933716,0.006261391099542379,0.14004239439964294,0.33000001311302185,0.12999999523162842,0.3079037070274353,0.21967439353466034,0.11285144090652466,0.2958723306655884,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.0047930385917425156,0.2767276167869568,0.5978679656982422,-0.8427180647850037,-0.013636517338454723,0.33945000171661377,0.7542102336883545,-1.0211840867996216,0.4956677258014679,0.09490307420492172,0.29384687542915344,0.7850005030632019,0.5,-0.031372904777526855,0.16273166239261627,-0.006678018718957901,0.1693054884672165,0.18000000715255737,0.1899999976158142,0.11691682785749435,0.21637700498104095,0.7737547159194946,0.2783276438713074,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.0035618424881249666,0.27718472480773926,0.7868117094039917,-1.0082387924194336,-0.021100061014294624,0.32268813252449036,0.7914267778396606,-0.9851480722427368,0.49064114689826965,0.09505875408649445,0.2651567757129669,0.7313231229782104,0.46000000834465027,-0.024955250322818756,0.11204494535923004,0.010498502291738987,0.19843287765979767,0.11999999731779099,0.25999999046325684,0.25973284244537354,0.2703370451927185,1.1243891716003418,0.2452082484960556,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.00817482266575098,0.2896180748939514,0.7670680284500122,-0.8704019784927368,-0.011508597992360592,0.4272550344467163,1.2709213495254517,-1.5260745286941528,0.47397705912590027,0.09114896506071091,0.2739645540714264,0.6459165811538696,0.38999998569488525,0.01328519731760025,0.16222546994686127,0.003997160121798515,0.10416308790445328,0.18000000715255737,0.07999999821186066,0.031216291710734367,0.23285768926143646,0.5230843424797058,0.30647093057632446,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.0025805295445024967,0.33425530791282654,1.3476393222808838,-0.7562415599822998,0.018006466329097748,0.2968289256095886,0.8345024585723877,-0.56226646900177,0.5155659317970276,0.09458830207586288,0.301957368850708,0.7174606919288635,0.5400000214576721,0.0246333759278059,0.1759316772222519,0.005360332317650318,0.13483944535255432,0.20000000298023224,0.12999999523162842,0.39436477422714233,0.27901431918144226,-0.510735273361206,0.2374396175146103,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.008035656064748764,0.27478131651878357,0.5965768098831177,-0.7115309834480286,-0.007794322445988655,0.3575296401977539,0.8838796615600586,-1.0356520414352417,0.4703391194343567,0.09458549320697784,0.2556643486022949,0.707176923751831,0.4099999964237213,0.021084005013108253,0.22542990744113922,0.006027017254382372,0.22149823606014252,0.23000000417232513,0.18000000715255737,0.17816312611103058,0.19685690104961395,0.4819773733615875,0.2693658173084259,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.007565843872725964,0.2720118761062622,0.6550593376159668,-0.6490753293037415,-0.007107217330485582,0.2175370305776596,0.559605598449707,-0.48757204413414,0.4929267466068268,0.0838804841041565,0.3342645466327667,0.6653391718864441,0.46000000834465027,0.007948112674057484,0.11086428165435791,0.008793571963906288,0.16294090449810028,0.09000000357627869,0.17000000178813934,-0.5445253252983093,0.21695876121520996,0.3556928336620331,0.1852717101573944,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.004760719370096922,0.18103539943695068,0.4923999309539795,-0.45799776911735535,-0.022263851016759872,0.3590530455112457,1.1132755279541016,-1.1025296449661255,0.46779537200927734,0.09337431192398071,0.21728189289569855,0.69313645362854,0.3799999952316284,-0.024451270699501038,0.18603046238422394,0.010768312029540539,0.2174588143825531,0.20999999344348907,0.33000001311302185,-0.13532748818397522,0.2196560651063919,1.1090269088745117,0.3317244350910187,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.004076778888702393,0.3225971460342407,0.9125323295593262,-0.7552495002746582,0.0050830719992518425,0.31397801637649536,1.0343577861785889,-0.7799193859100342,0.4546950161457062,0.08694235980510712,0.2417692095041275,0.6725928783416748,0.3199999928474426,-0.05413505434989929,0.1817460060119629,0.010065103881061077,0.13580092787742615,0.25999999046325684,0.14000000059604645,0.2739929258823395,0.25282105803489685,-0.08615779876708984,0.23462754487991333,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.011882432736456394,0.29141056537628174,0.7966246604919434,-0.8990439176559448,-0.000331352959619835,0.32208526134490967,0.882261335849762,-0.7367785573005676,0.5081716775894165,0.09017790853977203,0.2921769917011261,0.7072932124137878,0.5799999833106995,0.004626329988241196,0.13503317534923553,0.011064179241657257,0.12193506211042404,0.11999999731779099,0.10999999940395355,-0.9314646124839783,0.2352786809206009,-0.2853585183620453,0.2593739628791809,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.01736246794462204,0.28517478704452515,0.6443235278129578,-0.8905932903289795,-0.0204722099006176,0.39409664273262024,1.151598334312439,-1.0308244228363037,0.4971100687980652,0.08727970719337463,0.3145929276943207,0.689142644405365,0.5099999904632568,0.0001855057489592582,0.1893220841884613,-0.018394293263554573,0.17085926234722137,0.23999999463558197,0.10999999940395355,0.6753502488136292,0.23516015708446503,1.0970709323883057,0.3328597843647003,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.018877558410167694,0.26693010330200195,1.1025060415267944,-0.8764560222625732,0.030733175575733185,0.3215402066707611,1.3517723083496094,-1.3622052669525146,0.5058613419532776,0.09334731847047806,0.24447277188301086,0.7277922034263611,0.5199999809265137,-0.02997133694589138,0.2839999794960022,0.02606239542365074,0.2805257737636566,0.3700000047683716,0.4099999964237213,0.7655266523361206,0.3234625458717346,-1.471845269203186,0.48100122809410095,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.008488110266625881,0.16667447984218597,0.5365248918533325,-0.5220025777816772,0.0054593621753156185,0.15897336602210999,0.7850892543792725,-0.390499472618103,0.4865322411060333,0.09670551121234894,0.23764730989933014,0.7120645642280579,0.4099999964237213,-0.007994118146598339,0.282296746969223,0.02365862764418125,0.317111074924469,0.3499999940395355,0.33000001311302185,-0.4135231673717499,0.15758445858955383,-0.3009614646434784,0.12607870995998383,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.020821304991841316,0.1889065057039261,0.6000809669494629,-0.7853391766548157,-0.013179672881960869,0.20732875168323517,0.6776053309440613,-0.6151580214500427,0.5164893269538879,0.10884570330381393,0.23121826350688934,0.7713326215744019,0.5899999737739563,-0.005050530657172203,0.3833124339580536,0.04486687108874321,0.27253490686416626,0.3799999952316284,0.41999998688697815,0.7695803642272949,0.24715790152549744,0.6376319527626038,0.23263737559318542,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.009366877377033234,0.25921741127967834,1.0226713418960571,-0.870895266532898,0.002200994174927473,0.21521829068660736,0.8947837948799133,-0.5719711780548096,0.48500487208366394,0.09710235148668289,0.21679875254631042,0.7000871896743774,0.38999998569488525,0.024898484349250793,0.36022529006004333,0.027144746854901314,0.29279589653015137,0.4000000059604645,0.38999998569488525,-0.4122694432735443,0.1779940277338028,-0.1019187867641449,0.1842595785856247,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.014605436474084854,0.28942060470581055,0.9129384756088257,-1.1363441944122314,0.0011609462089836597,0.22045692801475525,0.7603091597557068,-1.0308343172073364,0.5036105513572693,0.08513502031564713,0.26654207706451416,0.696399450302124,0.5299999713897705,-0.018430881202220917,0.2779156267642975,-0.027135668322443962,0.22998599708080292,0.44999998807907104,0.3100000023841858,-0.5400943160057068,0.28599026799201965,-0.07575149834156036,0.17176926136016846,1
5,15,18,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.00026894331676885486,0.17181368172168732,0.48433515429496765,-0.4991511106491089,-0.013751856982707977,0.198157399892807,0.6757798790931702,-0.8414719104766846,0.506479024887085,0.0925125926733017,0.31890368461608887,0.7122910022735596,0.47999998927116394,-0.0012925469782203436,0.27483347058296204,0.03462233394384384,0.3039323687553406,0.3499999940395355,0.3199999928474426,-0.2945348024368286,0.20224930346012115,0.6758853197097778,0.20374342799186707,1
6,18,21,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.008218245580792427,0.20845536887645721,0.7404213547706604,-0.6730910539627075,-0.00565183162689209,0.2216111719608307,0.8481343388557434,-1.0344676971435547,0.514570951461792,0.09800861775875092,0.2985682189464569,0.7417261004447937,0.5400000214576721,-0.03745882585644722,0.3170725405216217,0.008580059744417667,0.32366809248924255,0.4000000059604645,0.5099999904632568,-0.46227988600730896,0.17363938689231873,0.24990402162075043,0.16358262300491333,1
7,21,24,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.007077207788825035,0.1871328055858612,0.7503362894058228,-0.6032862663269043,0.02081970125436783,0.2872401475906372,1.1158863306045532,-1.072699785232544,0.533964216709137,0.09033699333667755,0.3347918689250946,0.7855558395385742,0.6299999952316284,-0.008188383653759956,0.27889975905418396,-0.007223168388009071,0.27920830249786377,0.3799999952316284,0.4099999964237213,-0.5425407290458679,0.2582085132598877,-0.9407446980476379,0.30913782119750977,1
8,24,27,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.004026029258966446,0.17033176124095917,0.6797494888305664,-0.479505717754364,0.007130049634724855,0.2284233272075653,1.0024982690811157,-1.3296291828155518,0.4922734200954437,0.09690685570240021,0.29947346448898315,0.7515871524810791,0.4399999976158142,0.05472521856427193,0.41463688015937805,0.036581698805093765,0.3032010793685913,0.4099999964237213,0.41999998688697815,-0.005861543584614992,0.13590073585510254,-0.3543418049812317,0.1659761518239975,1
9,27,30,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.0044252886436879635,0.19325794279575348,0.6297990083694458,-0.6813465356826782,-0.0005853876355104148,0.22220425307750702,0.7738751173019409,-0.9402592182159424,0.4728996157646179,0.10317837446928024,0.1977079212665558,0.7355141639709473,0.4099999964237213,0.0369061604142189,0.4730411767959595,0.03216300159692764,0.2731849253177643,0.46000000834465027,0.33000001311302185,-0.24582570791244507,0.10873635858297348,-0.014460066333413124,0.15027742087841034,1
10,30,33,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.008656437508761883,0.28995203971862793,1.1002240180969238,-0.8188091516494751,-0.004513136576861143,0.19667932391166687,0.7217992544174194,-1.1904592514038086,0.45582443475723267,0.1035986840724945,0.16241633892059326,0.7055569887161255,0.33000001311302185,-0.009904476813971996,0.3489953875541687,-0.032909318804740906,0.253697007894516,0.38999998569488525,0.33000001311302185,0.042608920484781265,0.1881321519613266,0.20388713479042053,0.14900387823581696,1
11,33,36,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.014089515432715416,0.2420019954442978,0.9434823989868164,-0.9869152307510376,-0.00833949539810419,0.19074994325637817,0.9675537943840027,-0.6476446390151978,0.48897549510002136,0.09133141487836838,0.23608994483947754,0.6613752841949463,0.4699999988079071,0.005584344733506441,0.3143553137779236,-0.022118626162409782,0.26389676332473755,0.3799999952316284,0.3499999940395355,-0.8118455410003662,0.18589138984680176,0.39591076970100403,0.13453467190265656,1
12,36,39,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.0004087597189936787,0.18538372218608856,0.7537670135498047,-0.6371370553970337,-0.015030760318040848,0.27018362283706665,1.0090417861938477,-0.9983972311019897,0.4909062683582306,0.10083329677581787,0.25888118147850037,0.7260125875473022,0.46000000834465027,-0.011891701258718967,0.361448734998703,0.008260306902229786,0.32817837595939636,0.4300000071525574,0.44999998807907104,-0.07065078616142273,0.17445935308933258,0.7269264459609985,0.23688986897468567,1
13,39,42,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.00951596163213253,0.3182706832885742,1.0794157981872559,-1.1300957202911377,0.000829867145512253,0.1895999014377594,0.7367692589759827,-0.6241936683654785,0.5317745208740234,0.09863666445016861,0.3183782994747162,0.7213302850723267,0.6299999952316284,0.014579321257770061,0.37386250495910645,0.12773734331130981,1.0373538732528687,0.41999998688697815,0.47999998927116394,0.3807203769683838,0.2074548453092575,-0.03679526969790459,0.14378659427165985,1
14,42,45,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.0033005429431796074,0.21137557923793793,0.8168246746063232,-0.9039775133132935,-0.016610663384199142,0.19649136066436768,0.8330243825912476,-0.7972716093063354,0.4899633824825287,0.09486501663923264,0.26739540696144104,0.7168985605239868,0.5,0.029720913618803024,0.2967587411403656,-0.0066826362162828445,0.27832263708114624,0.3199999928474426,0.4099999964237213,-0.1545044481754303,0.18039998412132263,0.8103100657463074,0.2041720747947693,1
15,45,48,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.006515211425721645,0.18095222115516663,0.6111276745796204,-0.6810848116874695,-0.025383032858371735,0.266862690448761,1.200140118598938,-1.5633504390716553,0.4927707612514496,0.10436900705099106,0.268200546503067,0.7487118244171143,0.5099999904632568,0.010788011364638805,0.3675864040851593,0.01039122138172388,0.36854973435401917,0.36000001430511475,0.4000000059604645,0.5186492800712585,0.19974695146083832,1.1991908550262451,0.3244849741458893,1
16,48,51,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.00607097614556551,0.17515157163143158,0.5043060779571533,-0.5521779656410217,-0.012073567137122154,0.2704831659793854,1.0073851346969604,-1.1250534057617188,0.4860852062702179,0.08479239791631699,0.2879032492637634,0.7181070446968079,0.4300000071525574,0.03965558856725693,0.35706111788749695,-0.050967760384082794,0.2749546766281128,0.30000001192092896,0.4399999976158142,0.14513389766216278,0.21385043859481812,0.5781945586204529,0.2621323764324188,1
17,51,54,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.009350758977234364,0.2614620625972748,1.2078365087509155,-1.0109630823135376,0.015674686059355736,0.26213696599006653,1.1790568828582764,-1.024245262145996,0.5167809724807739,0.09010365605354309,0.2643587291240692,0.815032422542572,0.6000000238418579,0.022885072976350784,0.3056255578994751,0.001427053241059184,0.3440539836883545,0.3100000023841858,0.38999998569488525,0.36604854464530945,0.23544782400131226,-0.7616779804229736,0.2888656258583069,1
18,54,57,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.005639819893985987,0.23199093341827393,1.1699169874191284,-0.42464983463287354,-0.011019662953913212,0.31689125299453735,1.1209992170333862,-1.5367354154586792,0.4741555154323578,0.10845686495304108,0.22985374927520752,0.7553757429122925,0.4300000071525574,0.016553591936826706,0.5282586812973022,-0.002363575156778097,0.31962233781814575,0.4000000059604645,0.4000000059604645,-0.2204161137342453,0.17053867876529694,0.5822427868843079,0.19660037755966187,1
19,57,60,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.019437840208411217,0.343350350856781,1.173161506652832,-1.100032091140747,-0.007183707784861326,0.17145004868507385,1.1010247468948364,-0.46526363492012024,0.5019754767417908,0.09690853208303452,0.3123576045036316,0.747795045375824,0.46000000834465027,-0.013725901953876019,0.453632116317749,0.07279498875141144,0.6352497935295105,0.4300000071525574,0.46000000834465027,-1.0444912910461426,0.37313973903656006,0.3358158469200134,0.1494094878435135,1
20,60,63,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.0014431161107495427,0.19902661442756653,0.5977915525436401,-0.8375517129898071,-0.026642510667443275,0.2913355827331543,0.9707982540130615,-1.1955389976501465,0.4756331145763397,0.09743721038103104,0.23899592459201813,0.6946520805358887,0.4300000071525574,-0.09662136435508728,0.38045141100883484,0.014564327895641327,0.34526997804641724,0.46000000834465027,0.3799999952316284,-0.37215951085090637,0.27225109934806824,1.2977707386016846,0.37511324882507324,1
21,63,66,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.011177528649568558,0.1997898668050766,0.6711610555648804,-0.8040437698364258,0.006671556271612644,0.21617008745670319,0.6264946460723877,-1.0625196695327759,0.4644451141357422,0.07994949072599411,0.29707708954811096,0.6533805727958679,0.3199999928474426,-0.02497897669672966,0.2935958802700043,-0.001173299504444003,0.2418358027935028,0.38999998569488525,0.3100000023841858,0.3254852592945099,0.16546224057674408,-0.348202109336853,0.1408161222934723,1
22,66,69,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.024507485330104828,0.2581982910633087,0.9085401296615601,-1.1691018342971802,-0.0008528840262442827,0.2592114806175232,1.291719913482666,-0.9941336512565613,0.5059689283370972,0.09348122030496597,0.27737122774124146,0.7107649445533752,0.49000000953674316,0.004568645264953375,0.27092352509498596,0.016241615638136864,0.34206199645996094,0.33000001311302185,0.4099999964237213,-1.3624299764633179,0.2616626024246216,0.015980755910277367,0.2078588306903839,1
23,69,72,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.01628318801522255,0.23929305374622345,0.7206940054893494,-1.2326629161834717,-0.028870292007923126,0.2677548825740814,1.1752816438674927,-1.0575486421585083,0.5067512392997742,0.11243218928575516,0.22389288246631622,0.7191784977912903,0.550000011920929,-0.03485666215419769,0.3072757124900818,0.003803797299042344,0.2717317044734955,0.4000000059604645,0.2800000011920929,0.5561142563819885,0.30850949883461,1.4141849279403687,0.290232390165329,1
0,0,3,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.017740702256560326,0.24134355783462524,0.7050978541374207,-0.8734923601150513,0.03499015420675278,0.4046280086040497,1.4842510223388672,-1.8734209537506104,0.5143093466758728,0.10835258662700653,0.21292072534561157,0.7556084394454956,0.550000011920929,0.04107486829161644,0.5291246771812439,0.03782887011766434,0.3801841139793396,0.38999998569488525,0.30000001192092896,0.7990414500236511,0.3922801911830902,-1.564034104347229,0.527072548866272,2
1,3,6,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.007065229583531618,0.36902421712875366,1.4376939535140991,-1.4108936786651611,0.010932686738669872,0.3168289065361023,1.040533423423767,-1.1316090822219849,0.49999159574508667,0.09356497973203659,0.2805088758468628,0.746618926525116,0.5,-0.034746505320072174,0.23679427802562714,0.0012968885712325573,0.22904731333255768,0.3400000035762787,0.28999999165534973,-0.5187067985534668,0.3537423610687256,-0.5125787854194641,0.24679145216941833,2
2,6,9,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.012934385798871517,0.37338370084762573,1.9028565883636475,-2.0839929580688477,-0.021121973171830177,0.43194055557250977,2.210573434829712,-1.3739417791366577,0.5139075517654419,0.08981531113386154,0.3126658499240875,0.7790472507476807,0.6200000047683716,-0.014016884379088879,0.29616424441337585,-0.01109340786933899,0.3017946779727936,0.28999999165534973,0.30000001192092896,0.6652784943580627,0.3451010286808014,0.973543107509613,0.45094019174575806,2
3,9,12,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.0052911569364368916,0.26582926511764526,1.003404140472412,-0.9683866500854492,-0.0019929197151213884,0.2405167818069458,0.7911214232444763,-1.268995761871338,0.48919594287872314,0.09724343568086624,0.2553563714027405,0.7463924884796143,0.46000000834465027,0.06958788633346558,0.35164064168930054,0.01975596882402897,0.24609720706939697,0.3199999928474426,0.33000001311302185,-0.10605835914611816,0.23659281432628632,0.06776590645313263,0.20438455045223236,2
4,12,15,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.009108101017773151,0.2889415919780731,1.3473584651947021,-0.6626482009887695,0.004786327946931124,0.24856755137443542,0.8570576906204224,-0.9600828886032104,0.4902897775173187,0.0879601463675499,0.2897335886955261,0.6971648335456848,0.5099999904632568,-0.022222809493541718,0.2890684902667999,-0.023879189044237137,0.22280505299568176,0.3799999952316284,0.27000001072883606,-0.7325224876403809,0.30724766850471497,-0.18482698500156403,0.21314546465873718,2
