group_name,update_direction,step_type,set_type,critic_loss,value_pred_mean,value_pred_std,value_target_mean,value_target_std,return_mean,return_std,advantage_mean,advantage_std,pearson_value_vs_value_target,spearman_value_vs_value_target,pearson_value_vs_return,spearman_value_vs_return,pearson_value_vs_advantage,spearman_value_vs_advantage,pearson_value_vs_one_step_reward,spearman_value_vs_one_step_reward,grad_norm,critic_param_delta_norm,critic_backbone_delta_norm,critic_head_delta_norm,update_over_grad_ratio,scale_factor,cosine_update_vs_current_grad,cosine_update_vs_heldout_grad,cosine_update_vs_global_grad,cosine_update_vs_blended_grad,cosine_update_vs_raw_grad
current_grad_small_step,current_batch_value_grad,after_update,current_batch,0.399400532245636,-26.543033599853516,7.469876289367676,-0.4497126638889313,1.0327413082122803,-30.325071334838867,8.894390106201172,-15.459139823913574,16.447053909301758,0.6263025999069214,0.4186217486858368,0.6263026595115662,0.4186217486858368,0.12081055343151093,0.23643697798252106,-0.40818849205970764,-0.394794762134552,2.131699207039702,5.0010856697186014e-05,3.6245430602640285e-05,3.4458011376393474e-05,2.346057424837835e-05,2.345548126722894e-05,1.0000011850312367,0.6008114180406094,0.8179006510940898,0.8998173965551086,-0.9999064152127463
current_grad_small_step,current_batch_value_grad,after_update,held_out_batch,0.4667835235595703,-26.26955795288086,8.73143196105957,-0.5504244565963745,1.0681970119476318,-31.192440032958984,9.199749946594238,-17.85287857055664,18.989484786987305,0.6415708065032959,0.08869046717882156,0.6415709257125854,0.08869046717882156,0.29333943128585815,-0.04001831263303757,-0.1399865448474884,-0.5038918852806091,2.131699207039702,5.0010856697186014e-05,3.6245430602640285e-05,3.4458011376393474e-05,2.346057424837835e-05,2.345548126722894e-05,1.0000011850312367,0.6008114180406094,0.8179006510940898,0.8998173965551086,-0.9999064152127463
current_grad_small_step,current_batch_value_grad,after_update,probe,0.9335831999778748,-24.606523513793945,9.092752456665039,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.368981271982193,0.12841945886611938,0.3689812421798706,0.12841945886611938,-0.5185592770576477,-0.5075987577438354,-0.4450763165950775,-0.5578593015670776,2.131699207039702,5.0010856697186014e-05,3.6245430602640285e-05,3.4458011376393474e-05,2.346057424837835e-05,2.345548126722894e-05,1.0000011850312367,0.6008114180406094,0.8179006510940898,0.8998173965551086,-0.9999064152127463
current_grad_small_step,current_batch_value_grad,after_update,global_batch,0.4436868727207184,-26.422876358032227,8.182473182678223,-0.534395158290863,1.0507501363754272,-31.05438995361328,9.04948902130127,-16.81100845336914,17.955554962158203,0.634011447429657,0.23699969053268433,0.6340115070343018,0.23699969053268433,0.24454237520694733,0.0801200121641159,-0.21818974614143372,-0.4675787389278412,2.131699207039702,5.0010856697186014e-05,3.6245430602640285e-05,3.4458011376393474e-05,2.346057424837835e-05,2.345548126722894e-05,1.0000011850312367,0.6008114180406094,0.8179006510940898,0.8998173965551086,-0.9999064152127463
heldout_grad_small_step,heldout_value_grad,before_update,current_batch,0.3996136486530304,-26.539926528930664,7.47188138961792,-0.4497126638889313,1.0327413082122803,-30.325071334838867,8.894390106201172,-15.459139823913574,16.447053909301758,0.6262403130531311,0.4186217486858368,0.6262403726577759,0.4186217486858368,0.12078416347503662,0.23643697798252106,-0.40816208720207214,-0.394794762134552,2.034149548211698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
heldout_grad_small_step,heldout_value_grad,before_update,held_out_batch,0.46690577268600464,-26.267045974731445,8.731260299682617,-0.5504244565963745,1.0681970119476318,-31.192440032958984,9.199749946594238,-17.85287857055664,18.989484786987305,0.6415639519691467,0.08869046717882156,0.641563892364502,0.08869046717882156,0.29333165287971497,-0.04001831263303757,-0.1399911344051361,-0.5038918852806091,2.034149548211698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
heldout_grad_small_step,heldout_value_grad,before_update,probe,0.9337701797485352,-24.604461669921875,9.092120170593262,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3689935803413391,0.12841945886611938,0.3689936399459839,0.12841945886611938,-0.5185487866401672,-0.5075987577438354,-0.44507306814193726,-0.5578593015670776,2.034149548211698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
heldout_grad_small_step,heldout_value_grad,before_update,global_batch,0.44384080171585083,-26.420166015625,8.182942390441895,-0.534395158290863,1.0507501363754272,-31.05438995361328,9.04948902130127,-16.81100845336914,17.955554962158203,0.633994460105896,0.23699969053268433,0.6339945197105408,0.23699969053268433,0.24452316761016846,0.0801200121641159,-0.21820300817489624,-0.4675787389278412,2.034149548211698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
heldout_grad_small_step,heldout_value_grad,after_update,current_batch,0.39948558807373047,-26.542774200439453,7.471031188964844,-0.4497126638889313,1.0327413082122803,-30.325071334838867,8.894390106201172,-15.459139823913574,16.447053909301758,0.6262231469154358,0.4186217486858368,0.6262231469154358,0.4186217486858368,0.12076432257890701,0.23643697798252106,-0.40814995765686035,-0.394794762134552,2.034149548211698,5.000636478686546e-05,3.581259252007129e-05,3.490121396439372e-05,2.458342763900651e-05,2.458029867176381e-05,0.6008114180406094,1.0000001542949641,0.9503147388466269,0.8893692863961142,-0.9999055121452891
heldout_grad_small_step,heldout_value_grad,after_update,held_out_batch,0.46670231223106384,-26.270231246948242,8.728984832763672,-0.5504244565963745,1.0681970119476318,-31.192440032958984,9.199749946594238,-17.85287857055664,18.989484786987305,0.6415809392929077,0.08869046717882156,0.6415809988975525,0.08869046717882156,0.29334506392478943,-0.04001831263303757,-0.13999049365520477,-0.5038918852806091,2.034149548211698,5.000636478686546e-05,3.581259252007129e-05,3.490121396439372e-05,2.458342763900651e-05,2.458029867176381e-05,0.6008114180406094,1.0000001542949641,0.9503147388466269,0.8893692863961142,-0.9999055121452891
heldout_grad_small_step,heldout_value_grad,after_update,probe,0.9335271716117859,-24.607046127319336,9.091744422912598,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3689769208431244,0.12841945886611938,0.368976891040802,0.12841945886611938,-0.5185774564743042,-0.5075987577438354,-0.44506314396858215,-0.5578593015670776,2.034149548211698,5.000636478686546e-05,3.581259252007129e-05,3.490121396439372e-05,2.458342763900651e-05,2.458029867176381e-05,0.6008114180406094,1.0000001542949641,0.9503147388466269,0.8893692863961142,-0.9999055121452891
heldout_grad_small_step,heldout_value_grad,after_update,global_batch,0.4436619281768799,-26.4232234954834,8.181132316589355,-0.534395158290863,1.0507501363754272,-31.05438995361328,9.04948902130127,-16.81100845336914,17.955554962158203,0.6340046525001526,0.23699969053268433,0.6340045928955078,0.23699969053268433,0.2445238083600998,0.0801200121641159,-0.21820805966854095,-0.4675787389278412,2.034149548211698,5.000636478686546e-05,3.581259252007129e-05,3.490121396439372e-05,2.458342763900651e-05,2.458029867176381e-05,0.6008114180406094,1.0000001542949641,0.9503147388466269,0.8893692863961142,-0.9999055121452891
global_grad_small_step,global_value_grad,before_update,current_batch,0.3996136486530304,-26.539926528930664,7.47188138961792,-0.4497126638889313,1.0327413082122803,-30.325071334838867,8.894390106201172,-15.459139823913574,16.447053909301758,0.6262403130531311,0.4186217486858368,0.6262403726577759,0.4186217486858368,0.12078416347503662,0.23643697798252106,-0.40816208720207214,-0.394794762134552,1.882236064373162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
global_grad_small_step,global_value_grad,before_update,held_out_batch,0.46690577268600464,-26.267045974731445,8.731260299682617,-0.5504244565963745,1.0681970119476318,-31.192440032958984,9.199749946594238,-17.85287857055664,18.989484786987305,0.6415639519691467,0.08869046717882156,0.641563892364502,0.08869046717882156,0.29333165287971497,-0.04001831263303757,-0.1399911344051361,-0.5038918852806091,1.882236064373162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
global_grad_small_step,global_value_grad,before_update,probe,0.9337701797485352,-24.604461669921875,9.092120170593262,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3689935803413391,0.12841945886611938,0.3689936399459839,0.12841945886611938,-0.5185487866401672,-0.5075987577438354,-0.44507306814193726,-0.5578593015670776,1.882236064373162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
global_grad_small_step,global_value_grad,before_update,global_batch,0.44384080171585083,-26.420166015625,8.182942390441895,-0.534395158290863,1.0507501363754272,-31.05438995361328,9.04948902130127,-16.81100845336914,17.955554962158203,0.633994460105896,0.23699969053268433,0.6339945197105408,0.23699969053268433,0.24452316761016846,0.0801200121641159,-0.21820300817489624,-0.4675787389278412,1.882236064373162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
global_grad_small_step,global_value_grad,after_update,current_batch,0.39943933486938477,-26.54322052001953,7.470615863800049,-0.4497126638889313,1.0327413082122803,-30.325071334838867,8.894390106201172,-15.459139823913574,16.447053909301758,0.6262506246566772,0.4186217486858368,0.6262506246566772,0.4186217486858368,0.12077879160642624,0.23643697798252106,-0.40816399455070496,-0.394794762134552,1.882236064373162,5.000712395395527e-05,3.084270277378902e-05,3.936292839403535e-05,2.6567946857358753e-05,2.6564162020016932e-05,0.8179006510940898,0.9503147388466269,1.0000010136822177,0.9864117741965149,-0.9998983962559745
global_grad_small_step,global_value_grad,after_update,held_out_batch,0.46671244502067566,-26.270355224609375,8.729799270629883,-0.5504244565963745,1.0681970119476318,-31.192440032958984,9.199749946594238,-17.85287857055664,18.989484786987305,0.6415782570838928,0.08869046717882156,0.641578197479248,0.08869046717882156,0.29334351420402527,-0.04001831263303757,-0.13998916745185852,-0.5038918852806091,1.882236064373162,5.000712395395527e-05,3.084270277378902e-05,3.936292839403535e-05,2.6567946857358753e-05,2.6564162020016932e-05,0.8179006510940898,0.9503147388466269,1.0000010136822177,0.9864117741965149,-0.9998983962559745
global_grad_small_step,global_value_grad,after_update,probe,0.9335177540779114,-24.607177734375,9.092151641845703,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.36897724866867065,0.12841945886611938,0.36897727847099304,0.12841945886611938,-0.5185726881027222,-0.5075987577438354,-0.44506725668907166,-0.5578593015670776,1.882236064373162,5.000712395395527e-05,3.084270277378902e-05,3.936292839403535e-05,2.6567946857358753e-05,2.6564162020016932e-05,0.8179006510940898,0.9503147388466269,1.0000010136822177,0.9864117741965149,-0.9998983962559745
global_grad_small_step,global_value_grad,after_update,global_batch,0.44365260004997253,-26.4234619140625,8.18156909942627,-0.534395158290863,1.0507501363754272,-31.05438995361328,9.04948902130127,-16.81100845336914,17.955554962158203,0.634007453918457,0.23699969053268433,0.6340073943138123,0.23699969053268433,0.24452991783618927,0.0801200121641159,-0.21820208430290222,-0.4675787389278412,1.882236064373162,5.000712395395527e-05,3.084270277378902e-05,3.936292839403535e-05,2.6567946857358753e-05,2.6564162020016932e-05,0.8179006510940898,0.9503147388466269,1.0000010136822177,0.9864117741965149,-0.9998983962559745
blended_grad_small_step,blended_current_heldout_grad,before_update,current_batch,0.3996136486530304,-26.539926528930664,7.47188138961792,-0.4497126638889313,1.0327413082122803,-30.325071334838867,8.894390106201172,-15.459139823913574,16.447053909301758,0.6262403130531311,0.4186217486858368,0.6262403726577759,0.4186217486858368,0.12078416347503662,0.23643697798252106,-0.40816208720207214,-0.394794762134552,1.8636237215606646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
blended_grad_small_step,blended_current_heldout_grad,before_update,held_out_batch,0.46690577268600464,-26.267045974731445,8.731260299682617,-0.5504244565963745,1.0681970119476318,-31.192440032958984,9.199749946594238,-17.85287857055664,18.989484786987305,0.6415639519691467,0.08869046717882156,0.641563892364502,0.08869046717882156,0.29333165287971497,-0.04001831263303757,-0.1399911344051361,-0.5038918852806091,1.8636237215606646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
blended_grad_small_step,blended_current_heldout_grad,before_update,probe,0.9337701797485352,-24.604461669921875,9.092120170593262,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3689935803413391,0.12841945886611938,0.3689936399459839,0.12841945886611938,-0.5185487866401672,-0.5075987577438354,-0.44507306814193726,-0.5578593015670776,1.8636237215606646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
blended_grad_small_step,blended_current_heldout_grad,before_update,global_batch,0.44384080171585083,-26.420166015625,8.182942390441895,-0.534395158290863,1.0507501363754272,-31.05438995361328,9.04948902130127,-16.81100845336914,17.955554962158203,0.633994460105896,0.23699969053268433,0.6339945197105408,0.23699969053268433,0.24452316761016846,0.0801200121641159,-0.21820300817489624,-0.4675787389278412,1.8636237215606646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
blended_grad_small_step,blended_current_heldout_grad,after_update,current_batch,0.3994219899177551,-26.54325294494629,7.470271110534668,-0.4497126638889313,1.0327413082122803,-30.325071334838867,8.894390106201172,-15.459139823913574,16.447053909301758,0.6262665390968323,0.4186217486858368,0.6262666583061218,0.4186217486858368,0.12078849226236343,0.23643697798252106,-0.40817058086395264,-0.394794762134552,1.8636237215606646,4.9987508485739525e-05,3.173826686200645e-05,3.8619081050795914e-05,2.682275753622226e-05,2.682946034795301e-05,0.8998173965551086,0.8893692863961142,0.9864117741965149,1.00000078825895,-0.9998972415715198
blended_grad_small_step,blended_current_heldout_grad,after_update,held_out_batch,0.4667249321937561,-26.270217895507812,8.73011589050293,-0.5504244565963745,1.0681970119476318,-31.192440032958984,9.199749946594238,-17.85287857055664,18.989484786987305,0.6415772438049316,0.08869046717882156,0.6415772438049316,0.08869046717882156,0.2933434247970581,-0.04001831263303757,-0.13998819887638092,-0.5038918852806091,1.8636237215606646,4.9987508485739525e-05,3.173826686200645e-05,3.8619081050795914e-05,2.682275753622226e-05,2.682946034795301e-05,0.8998173965551086,0.8893692863961142,0.9864117741965149,1.00000078825895,-0.9998972415715198
blended_grad_small_step,blended_current_heldout_grad,after_update,probe,0.9335306286811829,-24.6070499420166,9.092276573181152,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3689773380756378,0.12841945886611938,0.3689773976802826,0.12841945886611938,-0.5185704827308655,-0.5075987577438354,-0.44506943225860596,-0.5578593015670776,1.8636237215606646,4.9987508485739525e-05,3.173826686200645e-05,3.8619081050795914e-05,2.682275753622226e-05,2.682946034795301e-05,0.8998173965551086,0.8893692863961142,0.9864117741965149,1.00000078825895,-0.9998972415715198
blended_grad_small_step,blended_current_heldout_grad,after_update,global_batch,0.44365525245666504,-26.423383712768555,8.181685447692871,-0.534395158290863,1.0507501363754272,-31.05438995361328,9.04948902130127,-16.81100845336914,17.955554962158203,0.6340097188949585,0.23699969053268433,0.6340097784996033,0.23699969053268433,0.24453450739383698,0.0801200121641159,-0.2181982398033142,-0.4675787389278412,1.8636237215606646,4.9987508485739525e-05,3.173826686200645e-05,3.8619081050795914e-05,2.682275753622226e-05,2.682946034795301e-05,0.8998173965551086,0.8893692863961142,0.9864117741965149,1.00000078825895,-0.9998972415715198
