block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_norm_mean,theta_advantage_norm_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_norm_mean,route_advantage_norm_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,route_mask_mean,route_mask_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
10,30,33,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.008030109107494354,0.3248535990715027,-0.012317626737058163,0.9993368983268738,0.6597402095794678,-0.8594086170196533,0.021031655371189117,0.43513864278793335,-0.15748505294322968,1.2055091857910156,1.34322988986969,-1.0253616571426392,0.4911521077156067,0.09112367033958435,0.2608484923839569,0.7559598088264465,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.010687568224966526,0.1877201795578003,-0.011058895848691463,0.26056206226348877,0.17000000178813934,0.3799999952316284,0.48030319809913635,0.2401714324951172,-0.7920230031013489,0.34785351157188416,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.006518371868878603,0.26555049419403076,-0.007667112164199352,0.816904604434967,0.6763541102409363,-0.8008925318717957,0.015505261719226837,0.33199089765548706,-0.0797380656003952,1.0485687255859375,0.606870710849762,-0.9379169344902039,0.4620242416858673,0.10186707228422165,0.2044103592634201,0.7149785161018372,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.009004311636090279,0.17459025979042053,0.0058250571601092815,0.34758061170578003,0.14000000059604645,0.5199999809265137,-0.19193410873413086,0.2448493391275406,-0.8052824139595032,0.25706642866134644,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.011492428369820118,0.34280943870544434,-0.02296864055097103,1.054573893547058,0.8797061443328857,-0.8548465371131897,-0.010039394721388817,0.3539274036884308,0.20563355088233948,1.1013357639312744,1.126173734664917,-0.8730388879776001,0.4730779230594635,0.08976081758737564,0.2144031524658203,0.6932487487792969,0.3799999952316284,0.3799999952316284,0.3799999952316284,-0.004045553971081972,0.2132272720336914,0.0023046559654176235,0.23737388849258423,0.25999999046325684,0.33000001311302185,0.3749837577342987,0.2584724426269531,0.30316027998924255,0.23731276392936707,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,0.0011909162858501077,0.30914396047592163,0.016048705205321312,0.9510098099708557,1.0021135807037354,-0.8953696489334106,0.01526481844484806,0.3778585195541382,0.13886995613574982,1.0855553150177002,1.3490296602249146,-0.9225680828094482,0.4963471293449402,0.08136814087629318,0.33893883228302,0.790509819984436,0.4399999976158142,0.4399999976158142,0.4399999976158142,-0.002057712059468031,0.19228766858577728,-0.02261190488934517,0.2698591351509094,0.27000001072883606,0.36000001430511475,-0.33663368225097656,0.2507632374763489,-0.6474242210388184,0.3067849278450012,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,0.008360507898032665,0.28469642996788025,0.03810431435704231,0.8758025765419006,0.7082952857017517,-0.7391777038574219,0.011811204254627228,0.310934454202652,0.16329656541347504,0.8891497850418091,0.9021387100219727,-0.5512354373931885,0.4580962657928467,0.09425067156553268,0.22089746594429016,0.7885119318962097,0.28999999165534973,0.28999999165534973,0.28999999165534973,-0.00956770870834589,0.1999010145664215,0.010748486965894699,0.22867701947689056,0.20000000298023224,0.2800000011920929,-0.19079414010047913,0.21803337335586548,-0.5632122159004211,0.2619744837284088,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,0.0006891727680340409,0.2591512203216553,0.01450522430241108,0.7972186803817749,0.5386029481887817,-0.7763410806655884,0.018600700423121452,0.28369012475013733,0.031671084463596344,0.7805922627449036,0.816983699798584,-0.724515438079834,0.515994131565094,0.09718149155378342,0.24037525057792664,0.7770324349403381,0.6100000143051147,0.6100000143051147,0.6100000143051147,0.02667354792356491,0.3300429880619049,0.02093634568154812,0.24541880190372467,0.38999998569488525,0.36000001430511475,0.16624648869037628,0.22752387821674347,-0.7303979396820068,0.23628002405166626,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.008621657267212868,0.26257166266441345,-0.014137384481728077,0.8077409863471985,0.6708789467811584,-0.6493319272994995,0.0014614533865824342,0.41352415084838867,0.025120370090007782,1.1325308084487915,1.1156913042068481,-1.0928715467453003,0.5164035558700562,0.08941394835710526,0.29704034328460693,0.7197411060333252,0.5799999833106995,0.5799999833106995,0.5799999833106995,-0.044463083148002625,0.24285072088241577,0.012046914547681808,0.2152225375175476,0.2800000011920929,0.33000001311302185,0.21957896649837494,0.1842614710330963,0.07555657625198364,0.30150046944618225,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.011528282426297665,0.3324670195579529,-0.02307894080877304,1.022757887840271,0.917866051197052,-0.7739048004150391,-0.004289665259420872,0.3159545361995697,-0.09613564610481262,0.8125193119049072,0.8491045236587524,-0.8899165391921997,0.491312175989151,0.0784822478890419,0.3085628151893616,0.6663991212844849,0.44999998807907104,0.44999998807907104,0.44999998807907104,-0.026918530464172363,0.17984288930892944,0.00045653642155230045,0.21798887848854065,0.20999999344348907,0.33000001311302185,0.5451035499572754,0.25767654180526733,0.15341834723949432,0.2800998389720917,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.02088751085102558,0.3605162799358368,-0.0518704354763031,1.1090447902679443,0.7966181039810181,-1.070087194442749,0.005760578904300928,0.33150628209114075,-0.09075085073709488,0.8149534463882446,0.7595438361167908,-1.0517463684082031,0.5105926990509033,0.09191444516181946,0.2643117308616638,0.7218815088272095,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.026148075237870216,0.19012245535850525,0.012269489467144012,0.19963592290878296,0.1599999964237213,0.23999999463558197,0.8958566188812256,0.30829083919525146,-0.17464222013950348,0.2517695426940918,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.009838247671723366,0.33340442180633545,-0.01787993498146534,1.0256415605545044,1.0723131895065308,-0.7277791500091553,0.012677755206823349,0.3805583417415619,-0.08505787700414658,1.098408579826355,1.0210692882537842,-0.9469253420829773,0.4800623953342438,0.08917109668254852,0.28252139687538147,0.667205810546875,0.47999998927116394,0.47999998927116394,0.47999998927116394,0.005793580785393715,0.24871540069580078,-0.03504403308033943,0.24644415080547333,0.25999999046325684,0.38999998569488525,0.09454135596752167,0.23494136333465576,-0.8077886700630188,0.2513265907764435,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.004060349892824888,0.28826195001602173,-0.0001055771135725081,0.8867711424827576,0.7674654126167297,-0.8182656764984131,0.013790108263492584,0.3250901997089386,0.043969541788101196,0.903974175453186,0.663474440574646,-0.8657536506652832,0.5118718147277832,0.09275174140930176,0.23431378602981567,0.7612645626068115,0.5799999833106995,0.5799999833106995,0.5799999833106995,-0.011669857427477837,0.22610758244991302,0.035761427134275436,0.24026258289813995,0.18000000715255737,0.33000001311302185,0.0187399759888649,0.22544802725315094,-0.4740239679813385,0.29998430609703064,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,0.003892266657203436,0.3449232280254364,0.02435881644487381,1.0610764026641846,0.8834114670753479,-1.041881799697876,-0.010997357778251171,0.28133252263069153,-0.09140372276306152,0.7497566938400269,0.7805200815200806,-0.6708829402923584,0.531108558177948,0.07760612666606903,0.32842782139778137,0.7378731369972229,0.699999988079071,0.699999988079071,0.699999988079071,0.01585758477449417,0.22736699879169464,-0.017684433609247208,0.20121510326862335,0.3100000023841858,0.2800000011920929,-0.49608778953552246,0.2538226246833801,0.6186001300811768,0.23063723742961884,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.017563240602612495,0.27317899465560913,-0.041644081473350525,0.8403719067573547,0.6651636958122253,-0.5563342571258545,-0.0020842731464654207,0.3459276258945465,-0.02078099548816681,0.9265424013137817,0.9478242993354797,-1.0264512300491333,0.5147557854652405,0.08843766152858734,0.29076600074768066,0.7102535963058472,0.6200000047683716,0.6200000047683716,0.6200000047683716,-0.013631262816488743,0.23809213936328888,0.014033054932951927,0.24382391571998596,0.33000001311302185,0.3700000047683716,0.4269426763057709,0.27440372109413147,0.164459690451622,0.34514379501342773,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.006423390936106443,0.36935940384864807,-0.007374923210591078,1.1362487077713013,0.8836174011230469,-0.8152099847793579,-0.005367148667573929,0.3187501132488251,-0.09229666739702225,0.7628523707389832,0.7135478258132935,-0.6483864188194275,0.4734838008880615,0.08924020826816559,0.2552642822265625,0.6700350642204285,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.0031542896758764982,0.2030496597290039,-0.017266912385821342,0.235687717795372,0.18000000715255737,0.3400000035762787,0.11249923706054688,0.2616126537322998,0.16790269315242767,0.267507404088974,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.004270737059414387,0.2459764927625656,0.0021921228617429733,0.9916391968727112,0.7750471830368042,-0.962652325630188,-0.005330392625182867,0.13357309997081757,0.0173479076474905,0.4604116678237915,0.3460947871208191,-0.7027372121810913,0.49620604515075684,0.0995989441871643,0.2855401337146759,0.7226073145866394,0.4699999988079071,0.4699999988079071,0.4699999988079071,-0.0050202920101583,0.43795064091682434,-0.011326393112540245,0.42614850401878357,0.5199999809265137,0.5099999904632568,0.1271214485168457,0.2122083306312561,0.21151231229305267,0.10059856623411179,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.019988493993878365,0.320046067237854,-0.061173032969236374,1.2902461290359497,1.1598412990570068,-1.1478224992752075,-0.01771610975265503,0.2612418532371521,0.07634836435317993,0.681143581867218,1.105692744255066,-1.0993717908859253,0.4752465784549713,0.10265341401100159,0.22147896885871887,0.7337581515312195,0.4300000071525574,0.4300000071525574,0.4300000071525574,-0.023470863699913025,0.515450119972229,0.029811544343829155,0.4419426918029785,0.5699999928474426,0.49000000953674316,1.0407791137695312,0.27149805426597595,0.8934414386749268,0.1711292266845703,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,0.0014699494931846857,0.17952822148799896,0.02533535286784172,0.7237570285797119,0.48485589027404785,-0.9535050392150879,0.008741805329918861,0.21659374237060547,0.05279991030693054,0.9524059295654297,0.6937825679779053,-0.9438425302505493,0.4947214126586914,0.10959674417972565,0.2539026141166687,0.7404377460479736,0.5,0.5,0.5,-0.020939620211720467,0.43208080530166626,0.017613612115383148,0.4895421266555786,0.5299999713897705,0.5600000023841858,-0.11144769936800003,0.13862337172031403,-0.40222397446632385,0.20691487193107605,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.00826483964920044,0.20166932046413422,-0.013909854926168919,0.8130174875259399,0.934615969657898,-0.6558721661567688,0.02108698897063732,0.242335245013237,0.09683739393949509,1.0495115518569946,1.0323023796081543,-0.6315518617630005,0.5098267197608948,0.10287991911172867,0.29084277153015137,0.7750701904296875,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.01906684599816799,0.4289839267730713,-0.009777503088116646,0.5389556884765625,0.5099999904632568,0.6399999856948853,0.34820377826690674,0.18491096794605255,-1.1123141050338745,0.17204760015010834,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,0.005265234503895044,0.25514164566993713,0.040635790675878525,1.0285879373550415,0.9215747117996216,-0.7003819346427917,-0.014032712206244469,0.27366870641708374,0.023934833705425262,1.024998426437378,1.1927697658538818,-1.512880802154541,0.5172403454780579,0.10625405609607697,0.2887944281101227,0.8208814263343811,0.6000000238418579,0.6000000238418579,0.6000000238418579,-0.002919117221608758,0.39449989795684814,0.053117524832487106,0.5115763545036316,0.47999998927116394,0.5400000214576721,-0.44191882014274597,0.18802858889102936,0.6724433898925781,0.20571507513523102,1
5,15,18,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.005494803190231323,0.23263736069202423,-0.0027426243759691715,0.9378632307052612,1.1022056341171265,-0.8866841793060303,-0.008127233013510704,0.273052453994751,-0.02795923501253128,1.135621428489685,0.9586473703384399,-1.2091318368911743,0.5194589495658875,0.08830277621746063,0.2522068917751312,0.805125892162323,0.5799999833106995,0.5799999833106995,0.5799999833106995,-0.04457654058933258,0.4478730857372284,4.051983341923915e-05,0.49529606103897095,0.4000000059604645,0.6399999856948853,0.16263963282108307,0.1678461730480194,0.3962339162826538,0.23966573178768158,1
6,18,21,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.0010289970086887479,0.2288348376750946,0.015261000022292137,0.9225336313247681,1.0458652973175049,-0.9068253636360168,0.023595696315169334,0.3714022636413574,0.10386098176240921,1.4691520929336548,2.192180633544922,-1.4398239850997925,0.4983363449573517,0.09660664200782776,0.265912801027298,0.7697445154190063,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.057579223066568375,0.6184074282646179,-0.05084509029984474,0.583553671836853,0.5099999904632568,0.7099999785423279,-0.35962799191474915,0.25130578875541687,-1.1327325105667114,0.47339528799057007,1
7,21,24,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.02295101247727871,0.30574578046798706,-0.07311626523733139,1.2325953245162964,0.9018188714981079,-1.4499671459197998,-0.005125765688717365,0.21897530555725098,0.07241033762693405,0.6028380393981934,0.9331602454185486,-0.9584225416183472,0.49474337697029114,0.11029582470655441,0.22356843948364258,0.816436231136322,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.14021416008472443,1.2422370910644531,0.0026055884081870317,0.6116666197776794,0.49000000953674316,0.6600000262260437,0.9770714640617371,0.3534316420555115,0.17607884109020233,0.19059717655181885,1
8,24,27,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,0.03205311670899391,0.3644852042198181,0.14862953126430511,1.4693996906280518,1.8766310214996338,-1.4783508777618408,-0.015296287834644318,0.23547270894050598,-0.0005845811683684587,1.1941962242126465,0.9509550929069519,-1.442426085472107,0.4913996756076813,0.09450238943099976,0.29365459084510803,0.723412036895752,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.04692241549491882,1.133081316947937,-0.025991760194301605,0.5066919326782227,0.4699999988079071,0.6600000262260437,-1.7350064516067505,0.29346731305122375,0.6632818579673767,0.294899582862854,1
9,27,30,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,0.0005712222773581743,0.22203931212425232,0.02171216532588005,0.8951378464698792,0.6677318215370178,-0.7365632057189941,-0.012172681279480457,0.19909770786762238,-0.10564164817333221,0.7790660262107849,0.6484377384185791,-0.6426873803138733,0.4988720715045929,0.09672323614358902,0.2649356722831726,0.7615713477134705,0.49000000953674316,0.49000000953674316,0.49000000953674316,-0.008864075876772404,0.4804198741912842,0.02557627484202385,0.5286098122596741,0.5400000214576721,0.6000000238418579,-0.31240370869636536,0.2222619503736496,0.6014204621315002,0.13168734312057495,1
10,30,33,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.011906113475561142,0.2310791164636612,-0.02858942188322544,0.9315813183784485,0.7980753779411316,-0.808229923248291,0.013692209497094154,0.3273347318172455,0.19963200390338898,1.2023649215698242,1.7639503479003906,-1.3067864179611206,0.5199835896492004,0.09480925649404526,0.27211928367614746,0.716059148311615,0.5699999928474426,0.5699999928474426,0.5699999928474426,-0.06430093199014664,0.2865901589393616,0.15522462129592896,1.3665668964385986,0.41999998688697815,0.6800000071525574,0.46976158022880554,0.1670970767736435,-0.654465913772583,0.31029632687568665,1
11,33,36,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,0.005196215584874153,0.16865532100200653,0.0403575599193573,0.6799235939979553,0.5108882784843445,-0.5147150754928589,0.020706230774521828,0.21289649605751038,0.13602307438850403,0.9797630310058594,1.127223253250122,-0.7317149639129639,0.4921833276748657,0.09237082302570343,0.2260749787092209,0.7177813053131104,0.41999998688697815,0.41999998688697815,0.41999998688697815,-0.05737175792455673,0.3485739529132843,0.08151496946811676,0.5818299651145935,0.47999998927116394,0.6000000238418579,-0.2676682770252228,0.1675959676504135,-0.977580189704895,0.2505608797073364,1
12,36,39,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.011971298605203629,0.23244580626487732,-0.028852218762040138,0.937091052532196,0.8323678970336914,-0.819319486618042,-0.0038285935297608376,0.22432109713554382,-0.10813023895025253,0.8866977095603943,0.8375325202941895,-1.1060776710510254,0.5415144562721252,0.10839451849460602,0.23238228261470795,0.7711423635482788,0.6100000143051147,0.6100000143051147,0.6100000143051147,0.0526527538895607,0.6369419693946838,-0.03587846830487251,0.5443359017372131,0.5299999713897705,0.6299999952316284,0.37520983815193176,0.16382436454296112,0.11847320199012756,0.19229793548583984,1
13,39,42,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,0.00615515373647213,0.2444119155406952,0.044223446398973465,0.985331654548645,1.0350247621536255,-0.9809704422950745,0.019450362771749496,0.3203062415122986,0.028685657307505608,0.8422896265983582,1.6576781272888184,-1.3310210704803467,0.4778856337070465,0.10356174409389496,0.23105309903621674,0.7726516723632812,0.46000000834465027,0.46000000834465027,0.46000000834465027,-0.037222448736429214,0.5155722498893738,0.0961906835436821,0.9329613447189331,0.6800000071525574,0.7699999809265137,-0.5204174518585205,0.20379705727100372,-0.9230140447616577,0.27958011627197266,1
14,42,45,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.004285559523850679,0.21522362530231476,0.002132358495146036,0.8676608204841614,1.1738595962524414,-0.5423845052719116,0.026574524119496346,0.34861546754837036,-0.062045127153396606,1.6408976316452026,1.8818435668945312,-1.1454010009765625,0.4557809829711914,0.11532242596149445,0.181716650724411,0.7810026407241821,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.07521386444568634,0.6953252553939819,-0.011722121387720108,0.5477675199508667,0.5,0.5099999904632568,0.023568935692310333,0.21419797837734222,-1.2391810417175293,0.32345473766326904,1
15,45,48,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.014773376286029816,0.21871189773082733,-0.04014863073825836,0.8817235827445984,0.677871823310852,-1.0049797296524048,0.02198360487818718,0.30824434757232666,-0.06483656913042068,1.0061296224594116,1.23091459274292,-1.2770369052886963,0.4572291672229767,0.10264349728822708,0.18753795325756073,0.7824096083641052,0.36000001430511475,0.36000001430511475,0.36000001430511475,-0.033613421022892,0.5367984175682068,0.09183014184236526,0.7238401770591736,0.5799999833106995,0.5899999737739563,0.2559361159801483,0.2153819054365158,-1.0964611768722534,0.30096954107284546,1
16,48,51,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.00774324731901288,0.2141496241092682,-0.011807074770331383,0.8633310794830322,0.7473167181015015,-0.7418286204338074,-0.008046630769968033,0.2488987147808075,-0.15377269685268402,1.1401252746582031,0.9607130289077759,-1.2844587564468384,0.5106598734855652,0.10596323758363724,0.2798116207122803,0.7705872058868408,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.026624765247106552,0.7590988278388977,0.0015542316250503063,0.7759567499160767,0.550000011920929,0.6200000047683716,0.3690038025379181,0.17854349315166473,0.43024885654449463,0.16341766715049744,1
17,51,54,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.0166962631046772,0.2283487468957901,-0.04790062829852104,0.9205739498138428,0.9219658374786377,-0.8087875843048096,-0.015239052474498749,0.30380499362945557,-0.06998886168003082,0.9144724607467651,1.380353569984436,-1.7061764001846313,0.5006934404373169,0.11611832678318024,0.15882809460163116,0.7445424199104309,0.44999998807907104,0.44999998807907104,0.44999998807907104,-0.0019323754822835326,0.6092627644538879,-0.07324902713298798,0.36206769943237305,0.5699999928474426,0.5799999833106995,0.6542962789535522,0.1787116825580597,0.7347961664199829,0.238339364528656,1
18,54,57,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,-0.02685040421783924,0.33183473348617554,-0.0888364240527153,1.3377712965011597,1.3049793243408203,-1.758961796760559,0.002683589467778802,0.2633183002471924,-0.11214650422334671,0.7981840968132019,1.3886959552764893,-1.245703935623169,0.5313494205474854,0.10138187557458878,0.30770695209503174,0.7323139309883118,0.6200000047683716,0.6200000047683716,0.6200000047683716,0.05496400222182274,0.6308031678199768,0.05225813388824463,0.6623281836509705,0.5799999833106995,0.6600000262260437,1.0162147283554077,0.3249061703681946,-0.18776901066303253,0.1788557916879654,1
